text|label
如果不是看在離奧運場館近的份上，絕對不住這家。地理位置較難找。雖說只有兩樓，沒有電梯，讓提重行李的人怎麼上？走廊超長，吃不消啊。開始給了間房間居然沒有窗戶，換，地方小多了，價格還不變，攜程的價格跟門市價是一樣的。裝修也比較一般，牆上的塗料都受潮往下掉呢，看著很斑駁的樣子。床很不舒服，彈簧真是咯人啊，睡在上面很難受，被子也很薄，不像毛毯也不像棉花胎。|0
入住前詢問態度還不錯,但是朋友說房間蓮蓬頭水很小,還漏水,吵的睡不著,隔天要求退房,也許是不同服務人員,態度很差|0
門縫太闊,晚上都要被蚊子叮.晚間有異味,又潮又濕跟其他人的評分一樣,是我往最差的一間如家.|0
環境很不好,在老火車站旁邊,很舊 很吵鬧,像大多數網友說的,攜程定房雖然便宜點,可房間是酒店有差級的話,給我的是角落上的房間902,房間空間是同層中最小的.不過整個上饒市都很破舊 也在情理之中吧|0
說實話,環境很不好,在老火車站旁邊,雖然新的火車站啟用了,不會吵鬧了,可是我不明白為什麼裝修還沒到位,根本比不上大城市的3星級酒店,而且通過攜程定的房間真的不怎麼地,我再次通過攜程定了廈門的酒店,如果真的像大多數網友說的,攜程定房雖然便宜點,可房間是酒店有差級的話,絕對不相信攜程了!!!補充點評 2008年2月19日 ：|0
是晚上到上饒的，打電話給酒店問路，態度不好，還總指錯路。在上饒繞了好久才找到酒店。入住後發現，房間小且不太乾凈。廁所馬桶很臟。燒水器連個指示燈都沒有。下次來肯定不住這兒了。|0
服務還可以，硬件條件一般般，十分的吵，想睡個好覺的千萬別住；火車站早已經搬家，坐火車也不方便，倒是晚上餓了吃東西很方便。呵呵，我只住了一晚就跑了。。。|0
環境和各方面的設施都很老舊，房間小，次所小得離譜，服務態度也一般。實在連3星級都算不上|0
訂的一般標準間￥228的，在前臺等了十來分鐘開好了房間，剛進了房間就被告知開錯了，說開成了￥228的（其實就比￥228的多兩瓶水，兩小袋餅干），緊接著就被服務員趕（是趕，沒錯）出了房間，問新開的房間呢，服務員一臉的不快，說在開等會送來，又過了十來分鐘服務員才又拿了房卡，房間設施吧感覺一般，達不到三星的標準吧，不及我在觀音橋住得一些商務酒店，價格還能便宜一些。|0
之前住過三次,房間,早餐,服務都很好,所以這次又入住了,沒想到,這次房間(九樓)非常差,應該是老裝修了,還不如對面的三星的紫薇酒店,和之前住的房間天壤之別,同志們預定的時候千萬註意挑選樓層自助早餐的水準大不如從前服務水準還好,再也不會住了|0
從沒見過如此殘舊的五星級酒店，電梯、走廊、房間內鋪設的地毯，可以用慘不忍睹來形容，電梯內的地毯塊邊緣起毛破爛，打個不好聽的比喻，我們家用來墊狗屋的地毯塊看起來都比它乾凈整齊，房間和走廊上的地毯給人感覺至少用了十年以上似的；衛生間里的牆面瓷磚一看就是低檔得不行的東西，溝縫的白水泥開始出現一個個的小孔洞，象是螞蟻窩的大門；水龍頭和毛巾架銅銹斑駁、顏色可疑，潔具的牌子讓人無從考究，倒是放洗澡香皂的香皂盒的牌子清清楚楚地顯示是“COTTO”，這是什麼等級的東西，相信對建材稍微有點瞭解的人都知道，衛生間的毛巾品牌不詳，但是感覺又乾又硬，似乎至少是三歲以上的年紀了，更可怕的是窗帘，上帝啊，我懷疑這酒店的窗帘是從來沒有清洗過的，顏色晦澀不堪，我只是拉開並關上兩次，洗手時居然肥皂泡就隱隱發黑，我住的是1520房間，似乎裡面曾經淹過水，地毯顏色怪異不算，地腳線的木板很明顯地不是同一次裝上去的。本來這酒店大堂的服務還挺讓我滿意的，不管是登記還是入住服務員們的微笑都讓我很開心，但是房間的服務就有點不知道怎麼說好，我是下午四點左右入住的，在房間小睡了一個小時後才出去應酬，結果應酬完九點多回酒店時，贈送的水果已經放在酒吧臺上了，而床，我起來時是什麼樣的，還是那麼自然的亂成一團保持在那裡，讓我頓時象吞吃了個蒼蠅似地倒了胃口，好感全消。而門口的保安及門童服務等管理，也是非常糟糕，門前廣場是個圓圈，進來的的士在圓圈的任何位置都可以停下來上客下課，小小的入口經常是從各個角度分別停幾量車在那裡上下客，而酒店方也置之不理，根本沒有人維持秩序，酒店門口打車也是一樣，沒有設置排隊廊，大家全站在門口等車，前後左右那麼一排開，實在是說不清楚先來後到的，不時有些因打車先後順序而起的小糾紛！這酒店最大的特色就是銷售，房間里隨處可見賣東西的價目表和慫恿住可加入他們積分計劃的推廣牌，連文具和個人用品居然都有銷售價目單豎在床頭柜上，讓我實在不知道這究竟是提供方便呢還是為了將銷售最大化。而免費的東西，因為我出差習慣自己帶洗漱用品，所以不知道他們的洗漱用品質量如何，但是那一次性拖鞋的質量，咳，難道是義烏小商品城那裡購買的嗎？嘖嘖，難得一見啊，贈送的水倒是怡寶的，但是怕吃虧似地加上了酒店的廣告。該酒店停車場上來的電梯是在四川賓館的門口，我入住時上來一齣門口就看到登記台，過去登記得差不多完了才知道那是四川賓館的前臺，於是道個歉轉過來假日酒店的前臺重新辦理了登記入住的手續，結果，咳，結果讓我非常後悔應該在開始就將錯錯好了，據成都的朋友說，四川賓館的硬件條件還略微好過皇冠假日，價格只是皇冠假日的一半而已，兩家挨在一起並有門共通，這都是啥和啥呀？我已經是攜程的鑽石級會員，從來沒有任何酒店做過任何評價，此次四川之行，先是在綿陽的富樂山九州國際酒店入住，精美得讓我嘆為觀止，舒服得不行，因行程改變在成都臨時住了這麼一次皇冠假日，同是五星級酒店，讓我感覺是從真正的五星級酒店一下子搬到了火車站的招待所，還比真正的五星級酒店多付了一倍的住宿費。賺錢不能就靠搞定些什麼評選機構弄到五顆小星星後就那麼黑心地賺啊！五星級的大車鋪啊，永別了，我是再也不會去了，套用句流行詞：賺錢，要厚道些！|0
酒店服務人員態度不是很好,衛生一般,也因為價格不貴,所以如果下次有機會可能還會入住.|0
是我遇到的最差的4星酒店，進門沒人管，進去要我和大堂打招呼，退房也很慢，不會再去住了|0
酒店比較偏了，雖然是在東方路上，周圍也沒什麼餐館可以吃飯的|0
日本人的酒店，居然日本料理做的那麼差。房間很舊，早知道還不如住錦江。早餐味道不好，品種少。超難吃。我住的528元的房間。完全談不上性價比。我不會再選擇這裡了。|0
酒店比較偏了，雖然是在東方路上，周圍也沒什麼餐館可以吃飯的|0
日本人的酒店，居然日本料理做的那麼差。房間很舊，早知道還不如住錦江。早餐味道不好，品種少。超難吃。我住的528元的房間。完全談不上性價比。我不會再選擇這裡了。|0
高級大床房沒看到一點高級的地方。床墊彈簧很明顯的能感覺到，房間沒有大頂燈只靠2個昏暗的床頭燈照明，飲水壺和茶杯都放在衛生間里很是讓人不舒服，茶杯里的茶垢也不知道是哪天留下的，浴巾很舊顏色看上去都不忍目睹，第二天退房時告訴我房間3個枕套及床單上有污物，和服務員一起重回房間他們拉開了房間的窗帘，這才看到枕套和床單上那些黑色的斑斑點點將我噁心到死。竟然說是我們弄的，晚上入住的時候沒有頂燈根本看不清楚房間狀況，白天這一看全是起雞皮疙瘩，還說是我們弄髒的要賠償，我反問他們你們收拾房間也看到了，我在房間里留下的垃圾中是否有能夠造成這種污染的物品，他們也沒法回答了。最後雖然是沒有讓我賠償，但是還是說是我們弄髒的讓人氣憤不已。以後不會選擇漢庭入住了。賓館反饋 2008年5月30日 ： 首先非常感謝客人的入住，對於在我店不愉快的經歷，我深表歉意！說明一下：一根彈簧的床墊一直是我們漢庭酒店的特色，已得到很多客人的肯定，但是每位客人的需求不一樣，希望客人能理解。房間的燈光我們也是特別設計的，為的是能給客人提供一個溫馨的睡眠環境，這個不用再做說明瞭。至於客人反映的三個枕套和床單是有污漬，經我酒店查實污漬是很明顯的頭髮挑染的紅色掉色。在這裡我也不想多做解釋是誰的責任。考慮到客人的心理，在禮貌提出賠償未果的情況下，我店做了報廢處理。我們的宗旨：服務第一！希望客人做出客觀評價，也希望更多地客人對我店監督指導。謝謝！|0
1. 誠信有問題的酒店。在前臺問價格比網上訂便宜多了，然後，知道你是網上訂的，就馬上改口，然後一定要你用網上的價格結算（由於網上訂是用信用卡擔保的，沒辦法），結果，就被坑了。2. 房間的蚊子挺多的。3. 溫泉沒怎麼清潔，早上 8：00 去泡，剛換的水，還是很臟，不明白為何人那麼少，還那麼臟；溫泉的設施與開平、陽江比，只能說是落後10年了；4. 溫泉在山邊，空氣不錯。5. 餐廳還行，早點做得不錯，與外的幾間大排檔比，價格上也很接近，在餐廳吃也不錯。補充點評 2007年10月7日 ： 少說了一點：6. 酒店沒有 POS 機，不接受信用卡，這非常少見。|0
很破的酒店，根本不陪掛牌四星的標準，頂多就是一個2星還勉強。酒店就是一個巨大的娛樂場所，裡面夜總會，桑拿應用盡有，晚上騷擾電話一個接一個。房間裝修很老，電視竟然不看了。更搞笑的是，桌子上雖然有網線，但是沒有插座，感情大家的筆記本都不需要充電了麽。|0
酒店太舊了,中午進房的時候嚇了一跳,晚上進屋就好多了.因為燈光昏暗的關係.第一次住經濟型酒店,搞得感覺很不好.不過床還是蠻幹凈的,淋浴的水也很大,這個價錢在北京也只能住這酒店了!|0
此店是本人住過10餘家北京如家中最貴的,所以我們滿懷希望的過去.的確,進門就是很大氣的大堂,但是也只有這點勉強能算優點.進入房間,不言而喻,是老酒店改的,完全沒有如家應有的溫馨感覺,設施陳舊並未完全翻新.最要命的來了,一隻一圓硬幣兩倍大的蟑螂爬到我們同事的腿上,頓時,一個五大三粗的山東大漢被惡|0
差差差，房間大而傢具太差，有早餐而早餐質量太差，有寬帶而網速極差，幾乎等於零。環境好而交通太差。|0
酒店離江門市中心很遠，光打的士就要25元！ 酒店內的萊茵西餐廳服務非常差：喝的水有異味，點的三個菜有兩個聲稱沒有食材（鮮蝦帶子拼盤：女侍應說帶子不新鮮不敢上；‘番茄炒牛肉’：女侍應說此牛肉沒有，但生炒牛肉飯，牛扒卻有），非要顧客改點其他較貴的菜式。什麼此牛肉非彼牛肉，明擺著就是說謊！而且女侍應的態度絕對不敢恭維，取消時動作比我們還快，還要我們看臉色！ 客房：其中一張被子正面有破洞，翻過來還有破洞，並伴有污點！熱水壺已壞，不能正常水沸斷電。浴室一開始沒有熱水，工人整修一段時間後終於供應上， 但水竟是銹黃色的，讓我們放水好長時間才敢洗澡！又是一件讓人心寒的事！晚上睡覺還有蚊子騷擾! 為什麼2005年開業的四星級酒店會有如此現象？？本來我們是要去休息一下的，沒想到積了一肚子氣！|0
差差差，房間大而傢具太差，有早餐而早餐質量太差，有寬帶而網速極差，幾乎等於零。環境好而交通太差。|0
酒店離江門市中心很遠，光打的士就要25元！ 酒店內的萊茵西餐廳服務非常差：喝的水有異味，點的三個菜有兩個聲稱沒有食材（鮮蝦帶子拼盤：女侍應說帶子不新鮮不敢上；‘番茄炒牛肉’：女侍應說此牛肉沒有，但生炒牛肉飯，牛扒卻有），非要顧客改點其他較貴的菜式。什麼此牛肉非彼牛肉，明擺著就是說謊！而且女侍應的態度絕對不敢恭維，取消時動作比我們還快，還要我們看臉色！ 客房：其中一張被子正面有破洞，翻過來還有破洞，並伴有污點！熱水壺已壞，不能正常水沸斷電。浴室一開始沒有熱水，工人整修一段時間後終於供應上， 但水竟是銹黃色的，讓我們放水好長時間才敢洗澡！又是一件讓人心寒的事！晚上睡覺還有蚊子騷擾! 為什麼2005年開業的四星級酒店會有如此現象？？本來我們是要去休息一下的，沒想到積了一肚子氣！|0
剛剛入住是發現房間的地毯和椅子都是濕的，打電話詢問時前臺只是說明瞭為什麼椅子和地毯會是濕的、一點歉意都沒感覺到。結果只給換了兩把椅子，實在有些讓人不爽。離五星級服務還有距離。|0
房間還不錯，夠大，不過床頭有部分發黴的跡象，218元的價格還是太貴|0
酒店服務還可以，就是設施有點舊了，抽水馬桶壞了（應該是自動上水裝置出現問題），每次衝過水後，水還是不斷的流，為了節約用水（水很寶貴，不能浪費），我就把馬桶後面的水閥關掉。本來準備住兩天，可是看酒店的設施太差，住了一天就去義烏了，在義烏住兩天。這家酒店價位比義烏的假日之星連鎖酒店貴，但是設施還沒有假日之星的設施好。|0
住過的最差的4星級賓館，牆壁根本不隔音，晚上樓下卡拉ＯＫ吵的沒法睡覺，早餐餐廳都是附近過來喝早茶的老頭|0
今天是6月27日，離我在漢庭快捷酒店（上海新虹橋店）住宿2月有餘（我與4月12日入住），其它的事我已記不清楚，但是離店結賬產生的麻煩至今困擾我，當日，通過攜程訂的是2間246元的高級大床房，總價是492元。當時入住辦手續一切順利，服務生拿出攜程訂單，打單刷卡有條不紊，我拿單簽字，當然我註意的是刷卡簽單，預授權800元，沒有核對服務生打出的另外的每張單據的每個字符，第二天離店結賬，麻煩來了，再次刷卡簽單時，我發現刷了568元，我拒絕簽單，與我的預訂不同，此時服務生拿出我昨天的一把簽單講，我住的是284元的高級大床房，暈，忽悠我昨天的不細心，昨天沒有任何提示，今天要我買單，我與服務生理論，最後服務主管同意按492元結賬，似乎一切都已結束，然而並未如此，服務生給我的卡刷了2次，一次是492元，我同意簽單給他，另一張568元，我拒絕簽字，收回單據。然而，當我收到銀行的對賬單時，我還是發現被扣款2次，我致電該酒店，答應查詢後給予答覆，至今未收到任何回覆，後與銀行方面聯繫，其中我多次與銀行聯繫，銀行終於在6月13日退回492元（估計銀行與該店進行了N次交涉），6月25日左右，銀行致電我講退回492元，我核對後再次將此情況反映給銀行，應該退回568元，再次講了我沒有簽單的賬單還是被扣款了，我在等待著銀行交涉之後的結果。不知這次還要等待多長時間--------------------|0
今天是6月27日，離我在漢庭快捷酒店（上海新虹橋店）住宿2月有餘（我與4月12日入住），其它的事我已記不清楚，但是離店結賬產生的麻煩至今困擾我，當日，通過攜程訂的是2間246元的高級大床房，總價是492元。當時入住辦手續一切順利，服務生拿出攜程訂單，打單刷卡有條不紊，我拿單簽字，當然我註意的是刷卡簽單，預授權800元，沒有核對服務生打出的另外的每張單據的每個字符，第二天離店結賬，麻煩來了，再次刷卡簽單時，我發現刷了568元，我拒絕簽單，與我的預訂不同，此時服務生拿出我昨天的一把簽單講，我住的是284元的高級大床房，暈，忽悠我昨天的不細心，昨天沒有任何提示，今天要我買單，我與服務生理論，最後服務主管同意按492元結賬，似乎一切都已結束，然而並未如此，服務生給我的卡刷了2次，一次是492元，我同意簽單給他，另一張568元，我拒絕簽字，收回單據。然而，當我收到銀行的對賬單時，我還是發現被扣款2次，我致電該酒店，答應查詢後給予答覆，至今未收到任何回覆，後與銀行方面聯繫，其中我多次與銀行聯繫，銀行終於在6月13日退回492元（估計銀行與該店進行了N次交涉），6月25日左右，銀行致電我講退回492元，我核對後再次將此情況反映給銀行，應該退回568元，再次講了我沒有簽單的賬單還是被扣款了，我在等待著銀行交涉之後的結果。不知這次還要等待多長時間--------------------|0
性價比差，酒店誠信更差，嘗試住了一次決定不會再住下一次賓館反饋 2008年7月7日 ： 客人原訂標準雙人間，到店後想改為大床房，此兩種房型存在價格上的差別，因溝通上的差異造成了雙方的誤解。我們對此客人表示抱歉和遺憾。|0
就值5元的浴鹽瓶要賠40元,這不是主要的,最主要的是質量差的東西能傷人,我打開沒用力就破,我可不是什麼大力士|0
該酒店雖然價格不高,但服務實在太差,房間例行送的水果和報紙要打電話問才送過來,早餐結束的時間被提前到9點也沒有任何通知,最可氣的是我投訴沒早餐時,前臺還不肯承認錯誤,騙我早餐在我下樓之前剛結束,是我自己下樓晚了.這種服務的四星級酒店我還從來沒住過.|0
價格太高，性價比不夠好。我覺得今後還是去其他酒店比較好。|0
給朋友定了該酒店, 價格比以前高出了很多. 這且不說.轉天朋友結帳, 前臺因為染了一塊毛巾和床單的說法要求賠償110元. 朋友很不開心, 說就是喝你們冰箱可樂時候噴出來一些. 而且110買你5套也夠了.結果我要求前臺把經理找來, 一個小伙子說他就是. 朋友說你們四星這麼做有點過火. 後來我要求那個小伙子帶我去房間看一下有沒有污染, 到什麼程度. 於是他就一起去了, 床單的一大片我表示懷疑是否是朋友染的. 於是在我拉掉床單的一剎那, 令人驚訝的事情發生了, 在下麵棉單上面, 竟然有一女人例假的血跡. 當然就想吐, 那血還好象是近期的. 朋友一看就急了, 在這床上睡一晚是多麼讓人噁心. 我相信酒店也完全能檢查出來有, 根本沒有換, 或者簡單洗完就鋪上了. 所以, 請大家今後住這個酒店一定好好檢查檢查. (酒店最終解決是半價,但是遠遠無法消除這種失望,決心不再入住).補充點評 2007年2月3日 ： 如果床單上發現有血跡, 這在國外,甚至國內的4,5星酒店絕對是無法容忍的事情. 酒店不是簡單的打著折就能擺平的事情.|0
外表還算過得去，一齣電梯就是一股濃重的發黴味；在房間時服務員不敲門不按門鈴就進入我的房間，嚇出一身冷汗；結賬時居然不會刷卡，由於我的信用卡沒有密碼,居然連刷2次，刷了2倍房費；12點就沒有熱水，正月初8空調只能達到15度;這樣的酒店早就應該降級！|0
第三次入住該酒店，以前的經歷都還可以，所以一直都選擇該酒店，不過這次遇到了不能刷卡，感覺是酒店為了節約手續費故意的，幸好現金有結餘，不然真的很麻煩，下回不想住了。|0
為什麼把一個小房間留給攜程網預定的，服務員態度不怎麼樣。|0
這個飯店比較老舊、像20年前的飯店，實在不是一個好的住宿選擇。服務人員也沒有飯店服務觀念。（問什麼都不知道）唯一好處就是步行街在旁邊，方便逛街。另一個不知是不是優點或內部管理不良？攜程預訂，入住時不用收押金、也不用信用卡預授權，退房再付錢，對客人的信用程度很高，飯店界少見！|0
設施太陳舊了，服務很差勁，態度惡劣。|0
這家酒店的網絡簡直太差了，耽誤了很多工作，換了幾個房間，永遠發不出郵件，打不開網頁。|0
這家如家實在是太差了，定了兩個房間，一個還沒有窗戶，一個所謂的商務大床房，結果小的不能再小。希望大家入住以前一定要好好看看我們住過的人的評價，真的覺得很差，我也是因為打電話預定，沒看到以前住過的朋友的評價才住進來的，入住的時候已經10點多了，結果還等了20分鐘才辦好check in，勉強住了一天，第二天一早就退房了。建議大家不要住。|0
真算不上四星級酒店！不過在什邡沒有什麼象樣的酒店了，沒得選擇！鬱悶！|0
經不住攜程這麼多好評的誘惑，本來不打算再來住的，決定再體驗一次，以決定取捨，果然這次基本沒再讓我失望。上次住的358元精緻客房，這次住的456元的行政套房，唉！一分錢一分貨啊。衛生還可以做得再好一些－－床單上有多處黑跡。細節還可以再註意一下－－餐券上怎麼沒有時間？還得再打電話去問；衛生間排氣扇噪音太大了，感覺跟在飛機上一樣；裝修用了太多玻璃，有點眼花繚亂，衛生間應該用不透明的門。2007年11月15日點評的時候曾經提到“君臨天下”，後來還真去住過一次，感覺就仨字－－“很失望”，浪費了這麼高的大樓和這個好名了，裝修太業餘，沒檔次，服務太差，11.18去住，居然沒有取暖措施，也不告知客人，害得我空開了一宿空調，直接凍感冒了，在前臺結賬的時候，發現服務員也感冒了，癥狀很明顯了，還“帶病堅持工作”－－不想想對面的客戶什麼感受？正趕上發票用完了，站那兒乾等著服務員用了五分多鐘才換上新發票，自始至終就沒一句表示歉意的話。補充點評 2008年2月29日 ： 不好意思，2分點評是給“君臨天下”的，給宏裕4.2分吧。|0
經不住攜程這麼多好評的誘惑，本來不打算再來住的，決定再體驗一次，以決定取捨，果然這次基本沒再讓我失望。上次住的358元精緻客房，這次住的456元的行政套房，唉！一分錢一分貨啊。衛生還可以做得再好一些－－床單上有多處黑跡。細節還可以再註意一下－－餐券上怎麼沒有時間？還得再打電話去問；衛生間排氣扇噪音太大了，感覺跟在飛機上一樣；裝修用了太多玻璃，有點眼花繚亂，衛生間應該用不透明的門。2007年11月15日點評的時候曾經提到“君臨天下”，後來還真去住過一次，感覺就仨字－－“很失望”，浪費了這麼高的大樓和這個好名了，裝修太業餘，沒檔次，服務太差，11.18去住，居然沒有取暖措施，也不告知客人，害得我空開了一宿空調，直接凍感冒了，在前臺結賬的時候，發現服務員也感冒了，癥狀很明顯了，還“帶病堅持工作”－－不想想對面的客戶什麼感受？正趕上發票用完了，站那兒乾等著服務員用了五分多鐘才換上新發票，自始至終就沒一句表示歉意的話。補充點評 2008年2月29日 ： 不好意思，2分點評是給“君臨天下”的，給宏裕4.2分吧。|0
1、隔音很差！走廊外面有任何動靜都一清二楚，問題是你就不用休息了！2、所有的毛巾都有一股煙味！不知道為什麼？這是第三次住了，每次都是如此。而且毛巾還硬得出奇。賓館反饋 2008年4月12日 ： 感謝您的點評，酒店的隔音通過您的點評已經改善，毛巾的洗劑方式已經進行調整，在清洗時通過增加柔軟劑，已改變毛巾的柔軟程度.|0
缺點：房間比較老舊，電梯果然如網友評價非常慢，所謂2003新裝修實際只是大掃除一下。網速也不快。出門打的不方便，旁邊沒有吃飯消費地方，要出去不少路。周邊環境不好且人員素質很差。親眼看見樓上飛下一礦泉水瓶，差點砸中前面一女孩頭部。優點：早餐很不錯，去周邊主要商業區也不遠。服務員態度尚可。|0
這個酒店太差了,酒店里竟然還有公司,而且還很多,見過這樣的酒店嗎？我是第一次,下回不會再住了,上下班高峰時,下樓要25分鐘,我計算過連親著兩天.門童像個爺爺一樣對你愛搭不理的.|0
怎麼說呢......這也叫三星？比較象招待所，還有，井岡山的東西那可不是一般的貴！！！！！！|0
酒店設施起碼有十年使用時間了，而且維護欠佳，走進房間，一股發黴的味道撲鼻而來，地毯上污跡斑斑；走廊里的木製衣帽櫃，櫃門無法正常關閉，打開櫃門霉味更濃，衣帽柜上面還有一個關不上的小櫃門，打開後，發現裡面是管道和蜘蛛網、以及厚厚的塵土。床和控制臺中間的空地上居然還留有上次住過的客人留下的空飲料瓶，衛生間的毛巾上居然還有幾根頭髮……真不能相信這就是電話預定員眼中的“網友評價較高”、“三星酒店”。今後如果再遇到上網條件不便又急於訂酒店的情況，我絕對不會貿然做出電話訂房的風險舉動！|0
酒店的裝修比較陳舊，房間的隔音，主要是衛生間的隔音非常差，只能算是一般的|0
很小的一個酒店，在小區里，去馬路大約要走2-3分鐘，酒店淋浴水比較小，特別不滿意的是竟然不能延遲至2點退房，只能到12點半，否則要加收半天房費，在外吃飯或中午要小休一會的朋友要註意了。現在的酒店不延遲退房的還沒遇到，這是我遇到的第一家。|0
很小的一個酒店，在小區里，去馬路大約要走2-3分鐘，酒店淋浴水比較小，特別不滿意的是竟然不能延遲至2點退房，只能到12點半，否則要加收半天房費，在外吃飯或中午要小休一會的朋友要註意了。現在的酒店不延遲退房的還沒遇到，這是我遇到的第一家。|0
超差！！！建議所有人不要來住！大門開在衚衕里，找不著。每天早上你會被服務員聊天吵醒，都不用鬧鐘的！該提供的服務長話網絡你在前臺不聲明，是全都不能用的，投訴無用，態度夠你喝一壺的。哈爾濱的形象就這樣破壞的。|0
對了，前面的說插鑰匙的那東西要拍一下才起作用不新鮮，我每次都是這麼做的，最搞笑的是我把卡拔下來了，電還是沒有斷。樓後面正在施工，推土機，打樁機，汽車，還有工人喊叫聲，現場感太強了！夜裡也不休息。前臺的小組的確是一個個哭喪著臉，跟人家欠她八百弔一樣給大堂副理在不同時段打了Ｎ次電話，從來就沒人接過．|0
簡直太差了,勸大家千萬別去上這個當！！！我住的是豪華標間5503和6603都住過，主要是為了能上網，奇了怪了，商務酒店上網還要10塊錢/天，交了10塊錢，那網速快得簡直像拔號，太刺激了！房間里不是中央空調，掛了一個海爾的空調，一口涼氣根本沒作用，還不停的發出怪怪動靜。洗手間是那種獨立的淋浴房，可居然在兩塊玻璃中間沒有一個隔的東西，一洗澡就水漫金山，整個衛生間地上到處是水（好像招待所都是這樣的）。我發現手紙用完了，給客房中心找了N個電話讓他們送，他們說很快就給送來，送了一晚上也沒送來。他們好像從不給客人房卡外面的歡迎卡，只給一張IC卡，可能很多客人記不清自已的房間號，另外房間號排得也很弱智，有503房間，還有5503房間，導致我的房間每天都被別人用IC卡捅N次，不管你是早中晚還是你睡得迷迷糊糊。最可怕的是我離開前的那天晚上，有客人用IC卡捅我的門捅不開，就敲門，用腳踹。服務員在半夜三點鐘的時候挨著門的開，居然打開了我的門，我大喝：乾什麼！才說了一句：對不起先生，打攪了！|0
賓館一半的房間都沒有陽光、不通風。服務員態度很惡劣。交款即便沒人怎麼也要半個小時。衛生間的馬桶是壞的~~一不小心能把馬桶給摔碎。千萬小心使用。床單不乾凈，居然有陰毛。房間里瀰漫著廁所的味道，噁心。比起其它省市的如家差得太遠了，很失望。故宮周圍的酒店都比這家的要便宜。覺得這家的性價比太不合適了。|0
很一般，住的是一樓的房間，窗戶後面一堵牆，只看到窗和牆之間的一堆垃圾。房間的隔音不好，樓上飲水機的聲音都能聽到，房間里飲水機的聲音更響，不關無法入睡。最過分的是，住了兩天，每天早上起床，最先看到的，就是小強在牆邊爬，太噁心了。賓館商務中心的電腦上網是10元/小時，還打不開網頁。總之，整體印象不好。還有提醒大家一點，賓館用餐的話，餐費是另外開餐飲發票的，不和房費開在一起的。|0
地址錯誤環境糟糕服務不到位有點上當的感覺|0
最大的優勢是距火車站很近,坐公交去龍門石窟、關林廟等景點十分方便。賓館設施太陳舊，電視效果差。|0
這個３星實在太差了，住的房間開始麽空調很低，簡直沒有，到後來麽就拉倒空調壞了，住的房間都是一股霉味，床上面也都是發黴的，千萬不要住這個酒店，我是一晚上沒睡著，太差了．早餐簡直就是沒東西吃的，簡直是一塌糊塗．服務元態度還算可以．|0
酒店設施較陳舊，我們入住的房間緊靠廚房的排煙道，躁聲非常大，要求調換房間，酒店答覆晚9：30分餐廳就休息，不會影響休息。可是早晨5-6時，餐廳做早餐再次影響休息，酒店採取此種推委隱瞞的做法太不象話了。|0
這家酒店簡直就是招待所，房間一股霉味，洗澡熱水要先開10分鐘，浴缸小的可憐，房間的設施簡陋，洗澡水從浴缸直接流出，經過地面到下水道，衛生間滿地都是水，馬桶的蓋板比馬桶小一圈。不知道為什麼攜程網會和這種垃圾酒店簽協議。打死我都不會去住第二次了，總結：差!差!差!|0
房間設施相當差，馬桶圈居然小了一大圈，浴缸的水直接排到衛生間的下水道，洗個澡弄的衛生間里全是水，門卡居然也沒有，說是給交警大隊隊長了，進出得要服務員開門。對面就是火車站，以後絕對不能找火車站附近的酒店，太坑了！|0
第一：從預訂看酒店和攜程。作為攜程的鑽石客戶，一直以來對預訂效率和正確率都比較滿意，但本次預訂上海世茂皇家艾美酒店感到非常氣憤、煩人！由於酒店方出台新的房價政策（連住4晚以上房價），否認本人已確認的訂單（連住2晚以上房價），前後和攜程交涉不下20次才重新恢複原訂單的有效性。雖然此事已得到解決，但反映兩個重要問題：一是上海世茂皇家艾美酒店經營不誠信，在攜程客服一再確認之下才承認修改過房價政策和同意按照原訂單標準收費；二是攜程處理客戶問題的機制反映遲鈍，並有不負責任的表現。第二：從入住感受看酒店。1、酒店地理位置相當優越，出門就是南京路步行街，周邊都是中、西式餐飲店，這是我看到的唯一優勢。2、酒店坐落的大樓設計很獨特，成三角形，酒店大堂位於11樓，以下都是商場，電梯很多卻都有指定的起始和到達樓層，從1樓（首層）上有直達電梯，但對於要辦登記入住的客人都須先到（L層）辦理好手續再轉乘，下樓更麻煩，所有都得先到（L層）再轉乘。反正住這幾酒店三天就是在電梯里轉來轉去，絕對浪費時間！商務客人勿住！2、15樓行政樓層室內結構和佈局很彆扭，洗臉台在衛生間外使用時難免有水濺在地上很滑，沒有懸掛毛巾的地方，這些都能忍受，但床頭的位置正對著門，中間只有一個屏風，晚上象躺在門口睡，床墊更是難受！太高太軟，睡了第二天起來全身痛！更讓人難以忍受的是這個酒店的被子竟然沒套被單，而是有一條床單隔著被子，睡到半夜全部弄得亂七八糟！！3、房間有很多瓦數很高的燈，研究了很久才知道很多燈都串聯在一起，只能同時開啟和關閉，絕對浪費能源！這就是我住過的房價兩千七百多的所謂的皇家行政房，實在是一家性價比極端差的酒店，這樣的酒店以後就是免費也不會再住，因為從預訂到入住只有很受氣、超麻煩、不舒服、不值得的感覺。望後來者三思！|0
